Order,Lot Frontage,LotArea,LotShape,Utilities,Lot Config,Land Slope,Neighborhood,Bldg Type,House Style,Overall Qual,Overall Cond,YearBuilt,YearRemod/Add,Foundation,Bsmt Unf SF,Total Bsmt SF,BaseLivArea,Central Air,1st Flr SF,2nd Flr SF,Gr Liv Area,Full Bath,Half Bath,Bathrooms,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Fireplaces,Garage Type,Garage Area,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Mo Sold,Yr Sold,Sale Condition,SalePrice
291,60,7200,Reg,AllPub,Inside,Gtl,SWISU,Duplex,2Story,4,6,1967,1967,Slab,0,0,0,Y,862,1788,2650,3,0,3,6,2,TA,10,0,NA,0,0,0,0,0,0,2,2010,Normal,160000
292,51,9839,Reg,AllPub,Inside,Gtl,SWISU,1Fam,1.5Fin,5,2,1931,1950,PConc,894,894,0,Y,894,772,1666,1,0,1,3,1,TA,7,1,NA,0,0,156,0,0,0,5,2010,Normal,100000
293,50,9638,Reg,AllPub,Inside,Gtl,SWISU,1Fam,1.5Fin,6,7,1919,1990,PConc,804,804,0,Y,1699,748,2447,2,0,2,4,1,Gd,10,1,Detchd,336,272,0,42,0,116,3,2010,Normal,169000
296,66,9042,Reg,AllPub,Inside,Gtl,Crawfor,1Fam,2Story,7,9,1941,2006,Stone,877,1152,275,Y,1188,1152,2340,2,0,2,4,1,Gd,9,2,Attchd,252,0,60,0,0,0,5,2010,Normal,266500
297,100,17500,Reg,AllPub,Inside,Gtl,Crawfor,1Fam,1Story,7,8,1959,2002,PConc,496,1902,1406,Y,1902,0,1902,2,0,2,3,1,Ex,7,2,Attchd,567,0,207,162,0,0,5,2010,Normal,335000
299,35,3907,IR1,AllPub,Inside,Mod,Blueste,TwnhsE,1Story,8,6,1989,1989,CBlock,235,982,747,Y,1034,0,1034,1,0,1,1,1,Gd,4,1,Attchd,598,141,36,0,0,0,4,2010,Normal,185000
300,35,3907,IR1,AllPub,Inside,Mod,Blueste,TwnhsE,1Story,8,5,1989,1989,CBlock,1115,1191,76,Y,1191,0,1191,2,0,2,2,1,Gd,5,1,Attchd,531,112,81,0,0,0,3,2010,Normal,162500
301,100,15602,IR1,AllPub,Inside,Gtl,Crawfor,1Fam,1Story,7,8,1959,1997,CBlock,254,1501,1247,Y,1801,0,1801,2,0,2,1,1,TA,6,2,Attchd,484,0,54,0,0,161,3,2010,Normal,289000
302,40,5436,Reg,AllPub,Inside,Gtl,IDOTRR,1Fam,1.5Fin,4,8,1922,2007,BrkTil,61,796,735,Y,796,358,1154,1,0,1,3,1,Gd,7,0,Detchd,240,0,96,0,0,0,5,2010,Normal,125500
303,58,8154,Reg,AllPub,Inside,Gtl,IDOTRR,1Fam,1Story,2,5,1941,1950,BrkTil,0,480,480,Y,540,0,540,1,0,1,1,1,TA,4,0,Detchd,200,0,0,0,0,0,4,2010,Normal,82000
304,50,9140,Reg,AllPub,Inside,Gtl,IDOTRR,1Fam,1.5Fin,6,5,1921,1975,BrkTil,321,629,308,Y,727,380,1107,1,0,1,2,1,TA,5,0,Detchd,625,0,56,0,0,200,4,2010,Normal,110000
305,60,7500,Reg,AllPub,Inside,Gtl,IDOTRR,1Fam,1.5Fin,4,4,1920,1950,CBlock,698,698,0,Y,698,430,1128,1,0,1,2,1,TA,6,0,Detchd,528,30,0,164,0,0,4,2010,Abnorml,68400
306,66,8712,Reg,AllPub,Inside,Mod,IDOTRR,1Fam,1.5Fin,4,7,1900,1950,Stone,859,859,0,Y,859,319,1178,1,0,1,2,1,TA,7,0,Detchd,384,68,0,98,0,0,1,2010,Abnorml,102776
307,66,8712,Reg,AllPub,Inside,Mod,IDOTRR,1Fam,1Story,5,5,1952,1952,CBlock,540,540,0,N,1044,0,1044,1,0,1,2,1,Fa,4,0,Basment,504,0,0,0,0,0,6,2010,Alloca,55993
308,66,8712,Reg,AllPub,Corner,Gtl,IDOTRR,1Fam,1Story,4,7,1896,1950,CBlock,756,756,0,Y,952,0,952,1,0,1,3,1,TA,5,0,Detchd,330,0,0,265,0,0,6,2010,Alloca,50138
309,44,3811,IR1,AllPub,Corner,Mod,Crawfor,TwnhsE,1Story,8,5,2004,2005,PConc,221,1594,1373,Y,1646,0,1646,2,0,2,2,1,Gd,5,1,Attchd,525,128,53,0,0,155,5,2010,Normal,246000
311,74,9620,Reg,AllPub,Inside,Gtl,Mitchel,1Fam,SLvl,6,7,1977,1977,CBlock,564,1243,679,Y,1285,0,1285,2,0,2,3,1,Gd,6,1,Attchd,473,375,26,0,0,0,5,2010,Normal,190000
312,129,9196,IR1,AllPub,Inside,Gtl,Mitchel,1Fam,1Story,7,5,2003,2003,PConc,1560,1560,0,Y,1560,0,1560,2,0,2,3,1,Gd,7,0,Attchd,573,100,150,0,0,0,4,2010,Normal,201000
313,,12328,IR1,AllPub,Inside,Gtl,Mitchel,1Fam,SLvl,6,5,1976,1976,CBlock,473,1012,539,Y,1034,0,1034,1,0,1,3,1,TA,6,0,Attchd,888,0,0,0,0,0,5,2010,Normal,169900
314,,12760,IR1,AllPub,Inside,Gtl,Mitchel,Duplex,1Story,6,5,1976,1976,CBlock,1958,1958,0,Y,2048,0,2048,3,0,3,5,2,TA,9,0,2Types,776,0,0,0,0,0,3,2010,Normal,170000
315,,57200,IR1,AllPub,Inside,Sev,Timber,1Fam,1Story,5,5,1948,1950,CBlock,60,747,687,Y,1687,0,1687,1,0,1,3,1,TA,7,2,Detchd,572,0,0,50,0,0,6,2010,Normal,160000
316,88,11896,IR1,AllPub,Corner,Gtl,Timber,1Fam,1Story,7,5,2008,2008,PConc,1258,1336,78,Y,1346,0,1346,2,0,2,3,1,Gd,6,1,Attchd,660,100,48,0,0,0,5,2010,Normal,220000
317,73,9803,Reg,AllPub,Inside,Gtl,Timber,1Fam,1Story,7,5,2009,2010,PConc,1214,1214,0,Y,1214,0,1214,2,0,2,2,1,Gd,6,0,Attchd,520,0,25,0,0,0,1,2010,Partial,179781
322,89,13214,IR1,AllPub,Inside,Gtl,Timber,1Fam,1Story,9,5,2008,2009,PConc,2002,2002,0,Y,2018,0,2018,2,0,2,3,1,Ex,10,1,Attchd,746,144,76,0,0,0,5,2010,Normal,378500
323,85,15300,Reg,AllPub,Inside,Gtl,Mitchel,1Fam,1Story,5,5,1965,1977,CBlock,1026,1068,42,Y,1264,0,1264,1,0,1,2,1,TA,7,1,Attchd,528,0,0,0,0,0,6,2010,Normal,169000
324,93,10114,Reg,AllPub,Inside,Gtl,Mitchel,1Fam,1Story,5,5,2004,2005,PConc,1430,1430,0,Y,1430,0,1430,2,0,2,3,1,Gd,7,0,Attchd,624,0,0,0,0,0,3,2010,Normal,173500
326,,11875,Reg,AllPub,Inside,Gtl,Mitchel,1Fam,1Story,5,5,1999,1999,PConc,1344,1344,0,Y,1344,0,1344,2,0,2,3,1,TA,7,1,Attchd,686,328,0,0,0,0,6,2010,Normal,166500
328,31,2394,Reg,AllPub,Inside,Mod,MeadowV,Twnhs,1Story,5,6,1973,1973,CBlock,30,945,915,Y,945,0,945,1,0,1,2,1,TA,5,1,Attchd,253,174,0,56,0,108,5,2010,Normal,119500
331,21,1491,Reg,AllPub,Inside,Gtl,MeadowV,TwnhsE,SFoyer,4,6,1972,1972,CBlock,0,630,630,Y,630,0,630,1,0,1,1,1,TA,3,0,NA,0,96,24,0,0,0,5,2010,Normal,75500
334,50,6953,Reg,AllPub,Inside,Gtl,Mitchel,1Fam,1Story,5,7,1971,2004,CBlock,395,864,469,Y,874,0,874,1,0,1,3,1,TA,5,0,Detchd,352,0,0,0,0,0,6,2010,Normal,130000
335,,26142,IR1,AllPub,CulDSac,Gtl,Mitchel,1Fam,1Story,5,7,1962,1962,CBlock,595,1188,593,Y,1188,0,1188,1,0,1,3,1,TA,6,0,Attchd,312,261,39,0,0,0,4,2010,Normal,157900
336,76,12887,Reg,AllPub,Inside,Gtl,Mitchel,1Fam,1Story,5,7,1984,1984,CBlock,36,833,797,Y,833,0,833,1,0,1,2,1,Gd,5,0,Attchd,495,431,0,0,0,0,4,2010,Normal,149900
339,68,10544,IR1,AllPub,Inside,Mod,Mitchel,1Fam,1.5Fin,5,5,1969,1969,CBlock,388,864,476,Y,864,615,1479,2,0,2,5,1,TA,8,0,Attchd,275,287,0,280,0,0,4,2010,Normal,161000
342,74,13008,IR1,AllPub,Inside,Gtl,NAmes,1Fam,1Story,6,5,1956,1956,CBlock,318,882,564,Y,882,0,882,1,0,1,2,1,TA,5,0,Attchd,502,0,0,0,0,0,10,2009,Normal,124500
343,85,10200,Reg,AllPub,Inside,Gtl,NAmes,1Fam,1Story,6,5,1974,1974,CBlock,590,1434,844,Y,1434,0,1434,2,0,2,4,1,TA,7,1,Attchd,528,80,21,0,0,0,6,2009,Normal,157000
348,42,14892,IR1,AllPub,CulDSac,Gtl,Gilbert,1Fam,1Story,9,5,2006,2007,PConc,426,1746,1320,Y,1746,0,1746,2,0,2,3,1,Ex,7,2,Attchd,758,201,39,0,0,0,10,2009,Normal,377500
350,28,7296,IR1,AllPub,CulDSac,Gtl,StoneBr,TwnhsE,1Story,8,5,2004,2005,PConc,243,2208,1965,Y,2522,0,2522,2,0,2,1,1,Gd,8,1,Attchd,564,182,57,0,0,0,11,2009,Normal,375000
351,40,5664,IR1,AllPub,Inside,Gtl,StoneBr,TwnhsE,1Story,8,5,2000,2000,PConc,343,1501,1158,Y,1659,0,1659,2,0,2,2,1,Ex,5,1,Attchd,499,212,59,0,0,0,10,2009,Normal,278000
352,61,7380,IR1,AllPub,Corner,Gtl,StoneBr,1Fam,1Story,8,5,1998,1998,PConc,1077,1418,341,Y,1478,0,1478,2,0,2,2,1,TA,5,0,Attchd,495,168,43,0,0,0,7,2009,Normal,240000
353,57,8013,IR1,AllPub,Corner,Gtl,StoneBr,TwnhsE,1Story,8,5,1995,1996,PConc,846,1587,741,Y,1734,0,1734,2,0,2,2,1,Gd,6,0,Attchd,528,52,50,0,0,0,9,2009,Normal,239500
360,58,7250,Reg,AllPub,Inside,Gtl,Gilbert,1Fam,1Story,6,5,1993,1993,PConc,1181,1181,0,Y,1190,0,1190,2,0,2,3,1,Gd,6,1,Attchd,430,0,21,0,0,0,11,2009,Normal,166000
363,,9248,IR1,AllPub,Inside,Gtl,Gilbert,1Fam,1Story,6,6,1992,1992,PConc,598,1158,560,Y,1167,0,1167,2,0,2,3,1,Gd,6,0,Attchd,400,120,26,0,0,0,7,2009,Normal,173000
365,99,11851,Reg,AllPub,Corner,Gtl,Gilbert,1Fam,1Story,7,5,1990,1990,PConc,1424,1424,0,Y,1442,0,1442,2,0,2,3,1,TA,5,0,Attchd,500,0,34,0,508,0,5,2009,Normal,180500
366,,5814,IR1,AllPub,CulDSac,Gtl,StoneBr,TwnhsE,1Story,8,5,1984,1984,CBlock,184,1220,1036,Y,1360,0,1360,1,0,1,1,1,Gd,4,1,Attchd,565,63,0,0,0,0,8,2009,Abnorml,187500
367,63,17423,IR1,AllPub,CulDSac,Gtl,StoneBr,1Fam,1Story,9,5,2008,2009,PConc,312,2216,1904,Y,2234,0,2234,2,0,2,1,1,Ex,9,1,Attchd,1166,0,60,0,0,0,7,2009,Partial,501837
369,124,16158,IR1,AllPub,Inside,Mod,StoneBr,1Fam,1Story,7,5,2005,2005,PConc,256,1530,1274,Y,1530,0,1530,2,0,2,3,1,Gd,7,1,Attchd,430,168,36,0,0,0,6,2009,Normal,260000
372,48,17043,IR1,AllPub,CulDSac,Gtl,NWAmes,1Fam,1Story,6,5,1979,1998,CBlock,1362,1362,0,Y,1586,0,1586,2,0,2,3,1,TA,7,1,Attchd,435,192,0,0,0,0,1,2009,Normal,181000
373,85,11900,Reg,AllPub,Inside,Gtl,NWAmes,1Fam,1Story,7,5,1977,1977,CBlock,564,1386,822,Y,1411,0,1411,2,0,2,3,1,TA,6,1,Attchd,544,192,0,0,0,0,4,2009,Family,82500
374,,16635,IR1,AllPub,FR2,Gtl,NWAmes,1Fam,1Story,6,7,1977,2000,CBlock,356,1602,1246,Y,1602,0,1602,2,0,2,3,1,Gd,8,1,Attchd,529,240,0,0,0,0,6,2009,Normal,215000
376,80,10928,Reg,AllPub,Inside,Gtl,NWAmes,1Fam,1Story,6,6,1978,1986,PConc,1064,1427,363,Y,1671,0,1671,2,0,2,3,1,TA,7,1,Attchd,484,252,55,0,0,0,8,2009,Normal,200000
378,,14115,Reg,AllPub,Inside,Gtl,NWAmes,1Fam,SLvl,7,5,1980,1980,CBlock,336,1372,1036,Y,1472,0,1472,2,0,2,3,1,TA,6,2,Attchd,588,233,48,0,0,0,6,2009,Normal,187500
379,80,11088,Reg,AllPub,Inside,Gtl,NWAmes,1Fam,1Story,6,5,1978,1998,PConc,308,1140,832,Y,1707,0,1707,2,0,2,3,1,TA,7,1,Attchd,479,0,0,0,0,0,5,2009,Normal,184000
381,82,11880,IR1,AllPub,Inside,Gtl,NWAmes,1Fam,1Story,7,5,1978,1978,CBlock,567,1271,704,Y,1601,0,1601,2,0,2,3,1,TA,7,1,Attchd,478,0,0,0,0,0,4,2009,Abnorml,157000
382,80,10400,Reg,AllPub,Inside,Gtl,NWAmes,1Fam,1Story,7,5,1976,1976,CBlock,1090,1090,0,Y,1370,0,1370,2,0,2,3,1,TA,6,1,Attchd,479,0,0,0,0,0,6,2009,Family,152000
388,,9373,IR1,AllPub,CulDSac,Gtl,NWAmes,1Fam,1Story,5,7,1975,1975,CBlock,120,1621,1501,Y,1621,0,1621,2,0,2,3,1,TA,7,2,Attchd,478,0,0,0,0,490,6,2009,Normal,213000
389,78,10140,Reg,AllPub,Inside,Gtl,NWAmes,1Fam,1Story,6,6,1974,1974,CBlock,228,1116,888,Y,1116,0,1116,2,0,2,3,1,TA,6,1,Attchd,528,0,0,0,0,0,4,2009,Normal,167900
390,85,11050,IR1,AllPub,Corner,Gtl,NWAmes,1Fam,1Story,7,5,1975,1975,CBlock,540,1176,636,Y,1193,0,1193,2,0,2,3,1,TA,5,1,Attchd,506,40,0,0,0,0,8,2009,Normal,158000
391,78,10140,Reg,AllPub,Inside,Gtl,NWAmes,1Fam,1Story,6,5,1974,1974,CBlock,1064,1064,0,Y,1350,0,1350,2,0,2,3,1,TA,7,1,Attchd,478,0,0,0,0,0,8,2009,Normal,165000
394,,8750,IR1,AllPub,Inside,Gtl,NAmes,1Fam,1Story,5,6,1970,1970,CBlock,174,1002,828,Y,1002,0,1002,1,0,1,3,1,TA,5,0,Detchd,902,0,0,0,0,0,8,2009,Normal,148500
395,61,7930,Reg,AllPub,Inside,Gtl,NAmes,1Fam,1Story,6,8,1969,2005,CBlock,115,1026,911,Y,1026,0,1026,1,0,1,3,1,Gd,5,0,Detchd,440,171,48,0,0,0,7,2009,Normal,156000
398,60,7038,Reg,AllPub,Inside,Gtl,NAmes,1Fam,1Story,4,6,1970,1970,CBlock,138,864,726,Y,864,0,864,1,0,1,3,1,TA,5,0,Detchd,576,210,0,0,0,0,9,2009,Abnorml,76500
399,60,6960,Reg,AllPub,Inside,Gtl,NAmes,1Fam,1Story,4,6,1970,1970,CBlock,250,864,614,Y,864,0,864,1,0,1,3,1,Gd,5,0,Detchd,660,96,0,0,0,0,11,2009,Normal,120500
400,70,8120,Reg,AllPub,Inside,Gtl,NAmes,1Fam,1Story,4,7,1970,1970,CBlock,673,864,191,Y,864,0,864,1,0,1,3,1,TA,5,0,Detchd,463,0,0,0,0,0,7,2009,Normal,124500
401,70,10500,Reg,AllPub,FR2,Gtl,NAmes,1Fam,1Story,4,6,1971,1971,CBlock,160,864,704,Y,864,0,864,1,0,1,2,1,TA,4,0,Detchd,576,216,0,0,0,0,3,2009,Abnorml,97000
402,60,9000,Reg,AllPub,FR2,Gtl,NAmes,1Fam,1Story,4,7,1971,2006,CBlock,624,864,240,Y,864,0,864,1,0,1,3,1,TA,5,0,Detchd,576,200,0,0,0,0,7,2009,Normal,130000
409,,4928,IR1,AllPub,Inside,Gtl,NPkVill,TwnhsE,1Story,6,6,1976,1976,CBlock,0,958,958,Y,958,0,958,2,0,2,2,1,TA,5,0,Attchd,440,0,60,0,0,0,10,2009,Normal,143750
412,24,2280,Reg,AllPub,FR2,Gtl,NPkVill,Twnhs,1Story,7,5,1975,1975,CBlock,0,1057,1057,Y,1055,0,1055,2,0,2,2,1,TA,4,1,Attchd,440,0,27,0,0,0,8,2009,Normal,123000
418,24,2104,Reg,AllPub,Inside,Gtl,NPkVill,TwnhsE,1Story,7,6,1976,1976,CBlock,300,836,536,Y,836,0,836,1,0,1,2,1,TA,5,0,Attchd,345,150,20,0,0,0,10,2009,Normal,128500
419,65,7150,Reg,AllPub,Inside,Gtl,NAmes,1Fam,1Story,5,5,1967,1967,CBlock,460,892,432,Y,892,0,892,1,0,1,3,1,TA,5,0,Attchd,288,0,0,0,0,0,7,2009,Normal,100000
420,,10710,Reg,AllPub,Inside,Gtl,NAmes,1Fam,1Story,5,7,1966,2004,PConc,220,864,644,Y,1120,0,1120,1,0,1,3,1,TA,5,1,Attchd,656,0,162,0,0,0,7,2009,Normal,148800
421,96,12456,Reg,AllPub,FR2,Gtl,NridgHt,1Fam,1Story,10,5,2006,2007,PConc,528,1700,1172,Y,1718,0,1718,2,0,2,3,1,Ex,7,1,Attchd,786,216,48,0,0,0,7,2009,Normal,337500
424,105,15431,Reg,AllPub,Inside,Gtl,NridgHt,1Fam,1Story,10,5,2008,2008,PConc,788,3094,2306,Y,2402,0,2402,2,0,2,2,1,Ex,10,2,Attchd,672,0,72,0,0,170,4,2009,Normal,555000
425,108,13173,IR1,AllPub,Corner,Gtl,NridgHt,1Fam,1Story,9,5,2006,2007,PConc,80,1652,1572,Y,1652,0,1652,2,0,2,2,1,Ex,6,2,Attchd,840,404,102,0,0,0,11,2009,Normal,325000
426,110,14230,Reg,AllPub,Corner,Gtl,NridgHt,1Fam,1Story,8,5,2007,2007,PConc,1566,1566,0,Y,1600,0,1600,2,0,2,3,1,Gd,7,1,Attchd,890,0,56,0,0,0,7,2009,Normal,256300
430,95,12350,Reg,AllPub,Inside,Gtl,NridgHt,1Fam,1Story,9,5,2008,2008,PConc,788,2020,1232,Y,2020,0,2020,2,0,2,3,1,Ex,7,1,Attchd,896,192,98,0,0,0,5,2009,Normal,404000
435,95,11578,Reg,AllPub,Inside,Gtl,NridgHt,1Fam,1Story,9,5,2008,2008,PConc,1736,1736,0,Y,1736,0,1736,2,0,2,3,1,Ex,7,1,Attchd,834,319,90,0,0,0,7,2009,Normal,360000
436,129,16870,IR1,AllPub,FR3,Gtl,NridgHt,1Fam,1Story,8,5,2004,2005,PConc,251,1782,1531,Y,1782,0,1782,2,0,2,3,1,Gd,7,2,Attchd,932,99,82,0,0,0,4,2009,Normal,296000
438,87,11146,IR1,AllPub,Inside,Gtl,NridgHt,1Fam,1Story,8,5,2006,2006,PConc,1709,1709,0,Y,1717,0,1717,2,0,2,3,1,Gd,7,1,Attchd,908,169,39,0,0,0,7,2009,Normal,255500
439,87,10367,IR1,AllPub,Inside,Gtl,NridgHt,1Fam,1Story,9,5,2008,2008,PConc,724,1739,1015,Y,1743,0,1743,2,0,2,3,1,Ex,8,1,Attchd,927,168,45,0,0,0,6,2009,Normal,335000
440,76,9591,Reg,AllPub,Inside,Gtl,NridgHt,1Fam,1Story,8,5,2004,2005,PConc,625,1713,1088,Y,1713,0,1713,2,0,2,3,1,Ex,7,1,Attchd,856,0,26,0,0,170,1,2009,Normal,274900
441,77,10872,IR1,AllPub,Inside,Gtl,NridgHt,1Fam,1Story,9,5,2006,2006,PConc,467,1504,1037,Y,1531,0,1531,2,0,2,2,1,Ex,6,1,Attchd,700,184,52,0,0,0,2,2009,Normal,300000
442,102,13514,IR1,AllPub,Corner,Gtl,NridgHt,1Fam,1Story,9,5,2008,2008,PConc,632,1774,1142,Y,1808,0,1808,2,0,2,3,1,Ex,7,1,Attchd,850,200,26,0,0,0,3,2009,Normal,324000
444,107,11362,IR1,AllPub,Inside,Gtl,NridgHt,1Fam,1Story,8,5,2004,2005,PConc,797,1836,1039,Y,1836,0,1836,2,0,2,3,1,Gd,7,1,Attchd,862,125,185,0,0,0,3,2009,Normal,280000
445,85,10655,IR1,AllPub,Inside,Gtl,NridgHt,1Fam,1Story,8,5,2003,2004,PConc,1603,3206,1603,Y,1629,0,1629,2,0,2,3,1,Gd,7,1,Attchd,880,0,0,0,0,0,10,2009,Normal,284000
446,90,12878,IR1,AllPub,Corner,Gtl,NridgHt,1Fam,1Story,7,5,2003,2004,PConc,498,1760,1262,Y,1760,0,1760,2,0,2,3,1,Gd,8,1,Attchd,583,165,190,0,0,0,6,2009,Normal,269500
447,79,9541,IR1,AllPub,Inside,Gtl,NridgHt,1Fam,1Story,7,5,2009,2009,PConc,1502,1502,0,Y,1502,0,1502,2,0,2,3,1,Gd,7,0,Attchd,644,0,114,0,0,0,9,2009,Partial,233170
448,103,13472,Reg,AllPub,Inside,Gtl,NridgHt,1Fam,1Story,10,5,2003,2003,PConc,2336,2392,56,Y,2392,0,2392,2,0,2,3,1,Ex,8,1,Attchd,968,248,105,0,0,0,6,2009,Normal,386250
449,110,15274,IR1,AllPub,Corner,Gtl,NridgHt,1Fam,1Story,9,5,2003,2003,PConc,480,2452,1972,Y,2452,0,2452,2,0,2,3,1,Ex,10,1,Attchd,886,0,116,0,0,0,7,2009,Normal,445000
451,70,9658,IR1,AllPub,Inside,Gtl,NridgHt,1Fam,1Story,8,5,2006,2006,PConc,1598,1598,0,Y,1606,0,1606,2,0,2,3,1,Gd,6,1,Attchd,871,230,60,0,0,0,7,2009,Normal,255900
452,47,6904,IR1,AllPub,Inside,Gtl,NridgHt,TwnhsE,1Story,6,5,2005,2005,PConc,522,1358,836,Y,1358,0,1358,2,0,2,2,1,Gd,6,1,Attchd,484,192,36,0,0,0,8,2009,Normal,213000
453,34,5381,IR1,AllPub,Inside,Gtl,NridgHt,Twnhs,1Story,6,5,2005,2005,PConc,406,1306,900,Y,1306,0,1306,2,0,2,1,1,Gd,5,1,Attchd,624,170,63,0,0,0,8,2009,Normal,196000
454,34,5122,IR1,AllPub,Inside,Gtl,NridgHt,Twnhs,1Story,6,5,2005,2005,PConc,425,1306,881,Y,1306,0,1306,2,0,2,1,1,Gd,5,1,Attchd,624,170,63,0,0,0,3,2009,Normal,184500
455,80,10307,IR1,AllPub,Inside,Gtl,NridgHt,TwnhsE,1Story,7,5,2007,2008,PConc,474,1350,876,Y,1358,0,1358,2,0,2,2,1,Gd,6,1,Attchd,484,192,26,0,0,0,5,2009,Normal,212500
456,34,5001,IR1,AllPub,Inside,Gtl,NridgHt,Twnhs,1Story,7,5,2007,2008,PConc,410,1314,904,Y,1314,0,1314,2,0,2,2,1,Gd,6,1,Attchd,626,172,62,0,0,0,7,2009,Normal,230000
459,44,7390,IR1,AllPub,Inside,Gtl,NridgHt,TwnhsE,1Story,9,5,2008,2009,PConc,1084,1884,800,Y,1884,0,1884,2,0,2,2,1,Ex,6,1,Attchd,649,231,90,0,0,0,5,2009,Partial,320000
460,48,6472,Reg,AllPub,Inside,Gtl,NridgHt,TwnhsE,1Story,9,5,2008,2008,PConc,1451,1451,0,Y,1456,0,1456,2,0,2,2,1,Ex,6,1,Attchd,539,192,42,0,0,0,4,2009,Normal,248500
461,129,16770,Reg,AllPub,Corner,Gtl,NridgHt,1Fam,1Story,8,5,2002,2003,PConc,516,1712,1196,Y,1712,0,1712,2,0,2,3,1,Gd,8,1,Attchd,701,218,183,0,0,0,9,2009,Normal,286500
462,48,6240,Reg,AllPub,Inside,Gtl,NridgHt,TwnhsE,1Story,8,5,2006,2006,PConc,461,1324,863,Y,1324,0,1324,2,0,2,2,1,Gd,6,1,Attchd,550,192,38,0,0,0,12,2009,Normal,254000
463,48,3480,Reg,AllPub,Inside,Gtl,NridgHt,TwnhsE,1Story,7,5,2003,2003,PConc,1405,1405,0,Y,1405,0,1405,2,0,2,2,1,Gd,6,1,Attchd,478,148,36,0,0,0,11,2009,Normal,173000
464,36,2268,Reg,AllPub,Inside,Gtl,NridgHt,Twnhs,2Story,7,5,2003,2004,PConc,197,764,567,Y,764,862,1626,2,0,2,2,1,Gd,6,0,BuiltIn,474,0,27,0,0,0,7,2009,Normal,173000
469,53,3684,Reg,AllPub,Inside,Gtl,Blmngtn,TwnhsE,1Story,7,5,2007,2007,PConc,1373,1373,0,Y,1555,0,1555,2,0,2,2,1,Gd,7,1,Attchd,660,143,20,0,0,0,6,2009,Normal,174000
470,51,3635,Reg,AllPub,Inside,Gtl,Blmngtn,TwnhsE,1Story,7,5,2007,2007,PConc,398,1386,988,Y,1569,0,1569,2,0,2,1,1,Gd,7,1,Attchd,660,143,20,0,0,0,5,2009,Normal,175900
471,43,3182,Reg,AllPub,Inside,Gtl,Blmngtn,TwnhsE,1Story,7,5,2005,2006,PConc,1357,1373,16,Y,1555,0,1555,2,0,2,2,1,Gd,7,1,Attchd,430,143,20,0,0,0,5,2009,Normal,192500
472,43,3182,Reg,AllPub,Inside,Gtl,Blmngtn,TwnhsE,1Story,7,5,2005,2006,PConc,1330,1346,16,Y,1504,0,1504,2,0,2,1,1,Gd,7,1,Attchd,457,156,0,0,0,0,5,2009,Normal,181000
473,43,3182,Reg,AllPub,Inside,Gtl,Blmngtn,TwnhsE,1Story,7,5,2005,2006,PConc,1204,1220,16,Y,1220,0,1220,2,0,2,2,1,Gd,5,1,Attchd,397,100,16,0,0,0,8,2009,Normal,180000
474,43,3182,Reg,AllPub,Inside,Gtl,Blmngtn,TwnhsE,1Story,7,5,2005,2006,PConc,1129,1145,16,Y,1145,0,1145,2,0,2,2,1,Gd,5,1,Attchd,397,100,16,0,0,0,9,2009,Normal,160200
483,34,5063,Reg,AllPub,Inside,Gtl,NridgHt,Twnhs,1Story,7,5,2007,2008,PConc,410,1314,904,Y,1314,0,1314,2,0,2,2,1,Gd,6,1,Attchd,626,172,62,0,0,0,4,2009,Normal,207500
501,,10750,IR1,AllPub,CulDSac,Gtl,NoRidge,1Fam,1Story,8,5,1994,1995,PConc,262,2024,1762,Y,2063,0,2063,2,0,2,3,1,Gd,7,2,Attchd,815,182,56,0,0,0,6,2009,Normal,315000
507,74,9612,Reg,AllPub,Inside,Gtl,Somerst,1Fam,1Story,8,5,2008,2009,PConc,1468,1468,0,Y,1468,0,1468,2,0,2,3,1,Gd,6,1,Attchd,898,210,150,0,0,0,12,2009,Partial,244600
508,86,11194,IR1,AllPub,Inside,Gtl,Somerst,1Fam,1Story,8,5,2008,2008,PConc,1696,1696,0,Y,1696,0,1696,2,0,2,3,1,Gd,7,0,Attchd,972,120,56,0,0,0,9,2009,Normal,275000
510,78,9262,Reg,AllPub,Inside,Gtl,Somerst,1Fam,1Story,8,5,2008,2009,PConc,1573,1573,0,Y,1578,0,1578,2,0,2,3,1,Ex,7,1,Attchd,840,0,36,0,0,0,5,2009,Partial,287090
511,85,10130,Reg,AllPub,Inside,Gtl,Somerst,1Fam,1Story,8,5,2007,2007,PConc,408,1702,1294,Y,1702,0,1702,2,0,2,3,1,Gd,7,1,Attchd,844,0,69,0,0,0,3,2009,Normal,275500
512,76,9139,IR1,AllPub,Inside,Gtl,Somerst,1Fam,1Story,8,5,2006,2006,PConc,1043,1422,379,Y,1432,0,1432,2,0,2,3,1,Gd,7,1,Attchd,492,297,50,0,0,0,9,2009,Normal,245000
514,85,11128,Reg,AllPub,Corner,Gtl,Somerst,1Fam,1Story,9,5,2005,2006,PConc,300,2458,2158,Y,2490,0,2490,2,0,2,2,1,Ex,9,2,Attchd,795,70,226,0,0,0,10,2009,Normal,468000
